MC5;
time/s;Fluo/V;P700 deltaI/I x10³;
111.180;0.2891;0.5618;
111.200;0.2958;0.5167;
111.220;0.2958;0.5823;
111.240;0.2891;0.5003;
111.260;0.2891;0.4798;
111.280;0.2891;0.5372;
111.300;0.2952;0.5372;
111.320;0.2952;0.5577;
111.340;0.2875;0.4798;
111.360;0.2875;0.5454;
111.380;0.2875;0.5290;
111.400;0.2918;0.5577;
111.420;0.2918;0.5044;
111.440;0.2898;0.5536;
111.460;0.2898;0.5618;
111.480;0.2898;0.5659;
111.500;0.2914;0.5495;
111.520;0.2914;0.5126;
111.540;0.2879;0.5003;
111.560;0.2879;0.5864;
111.580;0.2879;0.5536;
111.600;0.2923;0.5659;
111.620;0.2923;0.5700;
111.640;0.2837;0.5331;
111.660;0.2837;0.5413;
111.680;0.2837;0.5290;
111.700;0.2871;0.5454;
111.720;0.2871;0.5495;
111.740;0.2848;0.4183;
111.760;0.2848;0.5536;
111.780;0.2848;0.6192;
111.800;0.2912;0.5454;
111.820;0.2912;0.5495;
111.840;0.2869;0.4757;
111.860;0.2869;0.5741;
111.880;0.2869;0.5167;
111.900;0.2904;0.5372;
111.920;0.2904;0.5167;
111.940;0.2834;0.4962;
111.960;0.2834;0.5331;
111.980;0.2834;0.5536;
112.000;0.2930;0.5536;
112.020;0.2930;0.5331;
112.040;0.2882;0.5044;
112.060;0.2882;0.5249;
112.080;0.2882;0.6151;
112.100;0.2969;0.4962;
112.120;0.2969;0.5700;
112.140;0.2901;0.5249;
112.160;0.2901;0.5700;
112.180;0.2901;0.4757;
112.200;0.2839;0.5659;
112.220;0.2839;0.5126;
112.240;0.2912;0.4921;
112.260;0.2912;0.4962;
112.280;0.2912;0.5085;
112.300;0.2871;0.4921;
112.320;0.2871;0.4675;
112.340;0.2933;0.4839;
112.360;0.2933;0.5372;
112.380;0.2933;0.5003;
112.400;0.2875;0.5208;
112.420;0.2875;0.5331;
112.440;0.2816;0.5413;
112.460;0.2816;0.4921;
112.480;0.2816;0.5044;
112.500;0.2807;0.5044;
112.520;0.2807;0.5003;
112.540;0.2813;0.4716;
112.560;0.2813;0.4183;
112.580;0.2813;0.5741;
112.600;0.2872;0.5044;
112.620;0.2872;0.5126;
112.640;0.2920;0.5495;
112.660;0.2920;0.5700;
112.680;0.2920;0.4962;
112.700;0.2909;0.5618;
112.720;0.2909;0.5331;
112.740;0.2953;0.5495;
112.760;0.2953;0.5536;
112.780;0.2953;0.5085;
112.800;0.2848;0.4552;
112.820;0.2848;0.5536;
112.840;0.2892;0.4757;
112.860;0.2892;0.4511;
112.880;0.2892;0.4880;
112.900;0.2885;0.5413;
112.920;0.2885;0.5290;
112.940;0.2895;0.4921;
112.960;0.2895;0.5372;
112.980;0.2895;0.4757;
113.000;0.2860;0.4716;
113.020;0.2860;0.4921;
113.040;0.2923;0.5372;
113.060;0.2923;0.4675;
113.080;0.2923;0.5372;
113.100;0.2883;0.5536;
113.120;0.2883;0.5003;
113.140;0.2933;0.5454;
113.160;0.2933;0.5413;
113.180;0.2933;0.5331;
113.200;0.2863;0.5413;
113.220;0.2863;0.5823;
113.240;0.2810;0.5413;
113.260;0.2810;0.4634;
113.280;0.2810;0.4880;
113.300;0.2895;0.5823;
113.320;0.2895;0.5167;
113.340;0.2845;0.5126;
113.360;0.2845;0.4634;
113.380;0.2845;0.4757;
113.400;0.2920;0.5413;
113.420;0.2920;0.5372;
113.440;0.2969;0.5618;
113.460;0.2969;0.5044;
113.480;0.2969;0.5536;
113.500;0.2860;0.5618;
113.520;0.2860;0.5208;
113.540;0.2827;0.5003;
113.560;0.2827;0.5126;
113.580;0.2827;0.5126;
113.600;0.2891;0.5782;
113.620;0.2891;0.5454;
113.640;0.2834;0.4757;
113.660;0.2834;0.4880;
113.680;0.2834;0.5085;
113.700;0.2749;0.4921;
113.720;0.2749;0.5495;
113.740;0.2923;0.5372;
113.760;0.2923;0.5085;
113.780;0.2923;0.4634;
113.800;0.2920;0.4470;
113.820;0.2920;0.5290;
113.840;0.2874;0.4962;
113.860;0.2874;0.5659;
113.880;0.2874;0.4839;
113.900;0.2987;0.4716;
113.920;0.2987;0.5536;
113.940;0.2921;0.5331;
113.960;0.2921;0.5290;
113.980;0.2921;0.5536;
114.000;0.2857;0.5167;
114.020;0.2857;0.5331;
114.040;0.2898;0.5577;
114.060;0.2898;0.5413;
114.080;0.2898;0.5167;
114.100;0.2831;0.5167;
114.120;0.2831;0.5003;
114.140;0.2935;0.5208;
114.160;0.2935;0.5905;
114.180;0.2935;0.5618;
114.200;0.2813;0.5208;
114.220;0.2813;0.5372;
114.240;0.2871;0.5741;
114.260;0.2871;0.5823;
114.280;0.2871;0.5208;
114.300;0.2747;0.4962;
114.320;0.2747;0.5454;
114.340;0.2880;0.5905;
114.360;0.2880;0.6110;
114.380;0.2880;0.5700;
114.400;0.2906;0.5372;
114.420;0.2906;0.4593;
114.440;0.3030;0.5536;
114.460;0.3030;0.5659;
114.480;0.3030;0.5618;
114.500;0.2854;0.4757;
114.520;0.2854;0.5044;
114.540;0.2737;0.5659;
114.560;0.2737;0.5044;
114.580;0.2737;0.6110;
114.600;0.2935;0.4962;
114.620;0.2935;0.5618;
114.640;0.2937;0.5126;
114.660;0.2937;0.5454;
114.680;0.2937;0.5290;
114.700;0.2859;0.5905;
114.720;0.2859;0.5372;
114.740;0.2871;0.6315;
114.760;0.2871;0.5618;
114.780;0.2871;0.5659;
114.800;0.2891;0.5126;
114.820;0.2891;0.5331;
114.840;0.2915;0.5249;
114.860;0.2915;0.5003;
114.880;0.2915;0.5536;
114.900;0.2817;0.5413;
114.920;0.2817;0.5126;
114.940;0.2883;0.5331;
114.960;0.2883;0.4880;
114.980;0.2883;0.5372;
115.000;0.2860;0.4675;
115.020;0.2860;0.5700;
115.040;0.2813;0.5290;
115.060;0.2813;0.5577;
115.080;0.2813;0.5372;
115.100;0.2914;0.5167;
115.120;0.2914;0.5208;
115.140;0.2879;0.5085;
115.160;0.2879;0.4962;
115.180;0.2879;0.5495;
115.200;0.2856;0.5208;
115.220;0.2856;0.5003;
115.240;0.2923;0.5290;
115.260;0.2923;0.5126;
115.280;0.2923;0.5741;
115.300;0.2886;0.5003;
115.320;0.2886;0.5044;
115.340;0.2836;0.5208;
115.360;0.2836;0.5126;
115.380;0.2836;0.5618;
115.400;0.2842;0.5208;
115.420;0.2842;0.5454;
115.440;0.2782;0.5085;
115.460;0.2782;0.5167;
115.480;0.2782;0.5290;
115.500;0.2839;0.6069;
115.520;0.2839;0.5167;
115.540;0.2708;0.5044;
115.560;0.2708;0.5864;
115.580;0.2708;0.5413;
115.600;0.2825;0.5126;
115.620;0.2825;0.5126;
115.640;0.2732;0.4593;
115.660;0.2732;0.5003;
115.680;0.2732;0.4962;
115.700;0.2790;0.4757;
115.720;0.2790;0.5454;
115.740;0.2862;0.5167;
115.760;0.2862;0.5577;
115.780;0.2862;0.5495;
115.800;0.2892;0.5167;
115.820;0.2892;0.4839;
115.840;0.2892;0.4716;
115.860;0.2892;0.5208;
115.880;0.2892;0.5700;
115.900;0.2879;0.4306;
115.920;0.2879;0.5454;
115.940;0.2811;0.4921;
115.960;0.2811;0.5044;
115.980;0.2811;0.5864;
116.000;0.2921;0.5249;
116.020;0.2921;0.4839;
116.040;0.2874;0.5905;
116.060;0.2874;0.5290;
116.080;0.2874;0.5167;
116.100;0.2808;0.5085;
116.120;0.2808;0.4921;
116.140;0.2854;0.5290;
116.160;0.2854;0.5085;
116.180;0.2854;0.4921;
116.200;0.2810;0.4224;
116.220;0.2810;0.5044;
116.240;0.2753;0.5085;
116.260;0.2753;0.5208;
116.280;0.2753;0.4675;
116.300;0.2741;0.5003;
116.320;0.2741;0.5208;
116.340;0.2822;0.5864;
116.360;0.2822;0.5249;
116.380;0.2822;0.5495;
116.400;0.2759;0.4921;
116.420;0.2759;0.5044;
116.440;0.2804;0.5618;
116.460;0.2804;0.5126;
116.480;0.2804;0.4962;
116.500;0.2793;0.4962;
116.520;0.2793;0.5003;
116.540;0.2860;0.5126;
116.560;0.2860;0.4716;
116.580;0.2860;0.5413;
116.600;0.2801;0.5167;
116.620;0.2801;0.5454;
116.640;0.2833;0.5372;
116.660;0.2833;0.5331;
116.680;0.2833;0.5208;
116.700;0.2753;0.4962;
116.720;0.2753;0.5290;
116.740;0.2836;0.5782;
116.760;0.2836;0.4470;
116.780;0.2836;0.5290;
116.800;0.2836;0.6151;
116.820;0.2836;0.5126;
116.840;0.2863;0.5249;
116.860;0.2863;0.5495;
116.880;0.2863;0.4593;
116.900;0.2792;0.5126;
116.920;0.2792;0.5331;
116.940;0.2801;0.4921;
116.960;0.2801;0.4798;
116.980;0.2801;0.5003;
117.000;0.2799;0.5700;
117.020;0.2799;0.6233;
117.040;0.2778;0.5618;
117.060;0.2778;0.5495;
117.080;0.2778;0.5577;
117.100;0.2804;0.5577;
117.120;0.2804;0.6315;
117.140;0.2810;0.5618;
117.160;0.2810;0.4675;
117.180;0.2810;0.5003;
117.200;0.2891;0.5700;
117.220;0.2891;0.4962;
117.240;0.2892;0.5495;
117.260;0.2892;0.4921;
117.280;0.2892;0.4839;
117.300;0.2817;0.5372;
117.320;0.2817;0.5413;
117.340;0.2763;0.4798;
117.360;0.2763;0.5372;
117.380;0.2763;0.4757;
117.400;0.2758;0.5700;
117.420;0.2758;0.5372;
117.440;0.2828;0.4839;
117.460;0.2828;0.5536;
117.480;0.2828;0.5659;
117.500;0.2831;0.5413;
117.520;0.2831;0.4962;
117.540;0.2821;0.5495;
117.560;0.2821;0.5577;
117.580;0.2821;0.5208;
117.600;0.2785;0.5946;
117.620;0.2785;0.5003;
117.640;0.2837;0.5044;
117.660;0.2837;0.5782;
117.680;0.2837;0.5331;
117.700;0.2850;0.5290;
117.720;0.2850;0.5208;
117.740;0.2842;0.5782;
117.760;0.2842;0.6274;
117.780;0.2842;0.5823;
117.800;0.2889;0.5208;
117.820;0.2889;0.5372;
117.840;0.2879;0.4798;
117.860;0.2879;0.5413;
117.880;0.2879;0.5659;
117.900;0.2810;0.5987;
117.920;0.2810;0.5495;
117.940;0.2880;0.5413;
117.960;0.2880;0.6151;
117.980;0.2880;0.5741;
118.000;0.2821;0.5331;
118.020;0.2821;0.5331;
118.040;0.2790;0.5618;
118.060;0.2790;0.5905;
118.080;0.2790;0.5495;
118.100;0.2846;0.5249;
118.120;0.2846;0.5659;
118.140;0.2880;0.5700;
118.160;0.2880;0.5495;
118.180;0.2880;0.5536;
118.200;0.2790;0.4675;
118.220;0.2790;0.5331;
118.240;0.2814;0.5208;
118.260;0.2814;0.5413;
118.280;0.2814;0.5085;
118.300;0.2810;0.4880;
118.320;0.2810;0.5331;
118.340;0.2926;0.5864;
118.360;0.2926;0.5577;
118.380;0.2926;0.5126;
118.400;0.2755;0.4593;
118.420;0.2755;0.5085;
118.440;0.2860;0.5003;
118.460;0.2860;0.6028;
118.480;0.2860;0.5126;
118.500;0.2718;0.5331;
118.520;0.2718;0.5331;
118.540;0.2756;0.5085;
118.560;0.2756;0.5905;
118.580;0.2756;0.5167;
118.600;0.2776;0.5003;
118.620;0.2776;0.5126;
118.640;0.2799;0.4839;
118.660;0.2799;0.5413;
118.680;0.2799;0.4921;
118.700;0.2756;0.5085;
118.720;0.2756;0.5085;
118.740;0.2805;0.5126;
118.760;0.2805;0.5331;
118.780;0.2805;0.5372;
118.800;0.2856;0.5741;
118.820;0.2856;0.5249;
118.840;0.2802;0.5413;
118.860;0.2802;0.4962;
118.880;0.2802;0.5577;
118.900;0.2801;0.5290;
118.920;0.2801;0.5126;
118.940;0.2776;0.5454;
118.960;0.2776;0.5085;
118.980;0.2776;0.5577;
119.000;0.2830;0.5208;
119.020;0.2830;0.5700;
119.040;0.2805;0.5249;
119.060;0.2805;0.5085;
119.080;0.2805;0.4880;
119.100;0.2770;0.5413;
119.120;0.2770;0.5003;
119.140;0.2721;0.5003;
119.160;0.2721;0.4552;
119.180;0.2721;0.5249;
119.200;0.2877;0.4511;
119.220;0.2877;0.5495;
119.240;0.2792;0.4593;
119.260;0.2792;0.4511;
119.280;0.2792;0.5126;
119.300;0.2872;0.5741;
119.320;0.2872;0.4470;
119.340;0.2729;0.4593;
119.360;0.2729;0.4880;
119.380;0.2729;0.4839;
119.400;0.2788;0.5536;
119.420;0.2788;0.4839;
119.440;0.2778;0.4880;
119.460;0.2778;0.4511;
119.480;0.2778;0.5495;
119.500;0.2863;0.5167;
119.520;0.2863;0.5208;
119.540;0.2805;0.4552;
119.560;0.2805;0.4880;
119.580;0.2805;0.5167;
119.600;0.2785;0.5823;
119.620;0.2785;0.5659;
119.640;0.2886;0.4470;
119.660;0.2886;0.5044;
119.680;0.2886;0.5577;
119.700;0.2810;0.5495;
119.720;0.2810;0.5126;
119.740;0.2813;0.4839;
119.760;0.2813;0.4921;
119.780;0.2813;0.5290;
119.800;0.2804;0.4839;
119.820;0.2804;0.5249;
119.840;0.2830;0.4429;
119.860;0.2830;0.5167;
119.880;0.2830;0.5249;
119.900;0.2799;0.5618;
119.920;0.2799;0.4839;
119.940;0.2769;0.4757;
119.960;0.2769;0.4798;
119.980;0.2769;0.5454;
120.000;0.2721;0.5700;
120.020;0.2721;0.5167;
120.040;0.2830;0.5167;
120.060;0.2830;0.5700;
120.080;0.2830;0.5249;
120.100;0.2822;0.4921;
120.120;0.2822;0.4839;
120.140;0.2746;0.4962;
120.160;0.2746;0.5249;
120.180;0.2746;0.4962;
120.200;0.2833;0.4757;
120.220;0.2833;0.5290;
120.240;0.2846;0.5249;
120.260;0.2846;0.4552;
120.280;0.2846;0.4921;
120.300;0.2721;0.5372;
120.320;0.2721;0.5003;
120.340;0.2854;0.5167;
120.360;0.2854;0.5495;
120.380;0.2854;0.5044;
120.400;0.2883;0.4716;
120.420;0.2883;0.5905;
120.440;0.2848;0.5290;
120.460;0.2848;0.5331;
120.480;0.2848;0.4183;
120.500;0.2879;0.4921;
120.520;0.2879;0.4552;
120.540;0.2839;0.5946;
120.560;0.2839;0.5003;
120.580;0.2839;0.4962;
120.600;0.2788;0.4962;
120.620;0.2788;0.5331;
120.640;0.2792;0.5003;
120.660;0.2792;0.4757;
120.680;0.2792;0.4224;
120.700;0.2795;0.4634;
120.720;0.2795;0.4962;
120.740;0.2709;0.5085;
120.760;0.2709;0.4921;
120.780;0.2709;0.4593;
120.800;0.2778;0.4880;
120.820;0.2778;0.5372;
120.840;0.2749;0.5454;
120.860;0.2749;0.5167;
120.880;0.2749;0.4921;
120.900;0.2831;0.5085;
120.920;0.2831;0.5413;
120.940;0.2799;0.5126;
120.960;0.2799;0.5249;
120.980;0.2799;0.5290;
121.000;0.2772;0.4962;
121.020;0.2772;0.5782;
121.040;0.2788;0.4839;
121.060;0.2788;0.4593;
121.080;0.2788;0.5126;
121.100;0.2814;0.5290;
121.120;0.2814;0.4839;
121.140;0.2872;0.5003;
121.160;0.2872;0.4142;
121.180;0.2872;0.4880;
121.200;0.2894;0.5208;
121.220;0.2894;0.5618;
121.240;0.2801;0.4716;
121.260;0.2801;0.4839;
121.280;0.2801;0.5126;
121.300;0.2705;0.5536;
121.320;0.2705;0.5085;
121.340;0.2753;0.5249;
121.360;0.2753;0.4880;
121.380;0.2753;0.5659;
121.400;0.2839;0.5290;
121.420;0.2839;0.4921;
121.440;0.2795;0.4880;
121.460;0.2795;0.5126;
121.480;0.2795;0.4962;
121.500;0.2761;0.4757;
121.520;0.2761;0.5003;
121.540;0.2837;0.4839;
121.560;0.2837;0.5454;
121.580;0.2837;0.5536;
121.600;0.2796;0.5618;
121.620;0.2796;0.4716;
121.640;0.2784;0.4019;
121.660;0.2784;0.5413;
121.680;0.2784;0.5741;
121.700;0.2813;0.5126;
121.720;0.2813;0.5659;
121.740;0.2827;0.4675;
121.760;0.2827;0.5249;
121.780;0.2827;0.5782;
121.800;0.2770;0.4962;
121.820;0.2770;0.4675;
121.840;0.2811;0.4839;
121.860;0.2811;0.5577;
121.880;0.2811;0.4880;
121.900;0.2836;0.4798;
121.920;0.2836;0.5249;
121.940;0.2819;0.5085;
121.960;0.2819;0.5249;
121.980;0.2819;0.5372;
122.000;0.2799;0.5249;
122.020;0.2799;0.5495;
122.040;0.2715;0.4921;
122.060;0.2715;0.5577;
122.080;0.2715;0.5126;
122.100;0.2766;0.5167;
122.120;0.2766;0.5331;
122.140;0.2875;0.4798;
122.160;0.2875;0.5126;
122.180;0.2875;0.4921;
122.200;0.2767;0.4962;
122.220;0.2767;0.4757;
122.240;0.2807;0.5003;
122.260;0.2807;0.4962;
122.280;0.2807;0.5782;
122.300;0.2723;0.5372;
122.320;0.2723;0.6028;
122.340;0.2811;0.4593;
122.360;0.2811;0.5536;
122.380;0.2811;0.5003;
122.400;0.2775;0.5003;
122.420;0.2775;0.5044;
122.440;0.2854;0.4921;
122.460;0.2854;0.5249;
122.480;0.2854;0.4921;
122.500;0.2857;0.4470;
122.520;0.2857;0.5126;
122.540;0.2755;0.5577;
122.560;0.2755;0.4798;
122.580;0.2755;0.5085;
122.600;0.2796;0.4921;
122.620;0.2796;0.4798;
122.640;0.2830;0.4716;
122.660;0.2830;0.5331;
122.680;0.2830;0.4921;
122.700;0.2843;0.5331;
122.720;0.2843;0.4839;
122.740;0.2772;0.5413;
122.760;0.2772;0.3691;
122.780;0.2772;0.4388;
122.800;0.2759;0.4798;
122.820;0.2759;0.5126;
122.840;0.2737;0.4347;
122.860;0.2737;0.5003;
122.880;0.2737;0.4183;
122.900;0.2830;0.5700;
122.920;0.2830;0.4921;
122.940;0.2888;0.4962;
122.960;0.2888;0.4347;
122.980;0.2888;0.4224;
123.000;0.2837;0.5044;
123.020;0.2837;0.5577;
123.040;0.2741;0.5167;
123.060;0.2741;0.4552;
123.080;0.2741;0.4798;
123.100;0.2740;0.4429;
123.120;0.2740;0.5085;
123.140;0.2761;0.4757;
123.160;0.2761;0.5536;
123.180;0.2761;0.4798;
123.200;0.2785;0.5454;
123.220;0.2785;0.5987;
123.240;0.2787;0.5085;
123.260;0.2787;0.5372;
123.280;0.2787;0.5618;
123.300;0.2850;0.5167;
123.320;0.2850;0.5536;
123.340;0.2778;0.5044;
123.360;0.2778;0.4224;
123.380;0.2778;0.5290;
123.400;0.2743;0.5536;
123.420;0.2743;0.5331;
123.440;0.2761;0.5249;
123.460;0.2761;0.5331;
123.480;0.2761;0.4511;
123.500;0.2831;0.5331;
123.520;0.2831;0.5085;
123.540;0.2790;0.5823;
123.560;0.2790;0.4511;
123.580;0.2790;0.5085;
123.600;0.2811;0.4839;
123.620;0.2811;0.5331;
123.640;0.2819;0.5126;
123.660;0.2819;0.5495;
123.680;0.2819;0.5167;
123.700;0.2738;0.5454;
123.720;0.2738;0.5413;
123.740;0.2781;0.4921;
123.760;0.2781;0.5577;
123.780;0.2781;0.4880;
123.800;0.2790;0.5085;
123.820;0.2790;0.4716;
123.840;0.2859;0.5085;
123.860;0.2859;0.5331;
123.880;0.2859;0.5946;
123.900;0.2726;0.5044;
123.920;0.2726;0.5085;
123.940;0.2692;0.5864;
123.960;0.2692;0.5782;
123.980;0.2692;0.4306;
124.000;0.2735;0.4429;
124.020;0.2735;0.5044;
124.040;0.2759;0.5495;
124.060;0.2759;0.5372;
124.080;0.2759;0.5290;
124.100;0.2842;0.4757;
124.120;0.2842;0.5126;
124.140;0.2744;0.5003;
124.160;0.2744;0.5495;
124.180;0.2744;0.5495;
124.200;0.2718;0.4634;
124.220;0.2718;0.5085;
124.240;0.2732;0.4716;
124.260;0.2732;0.5413;
124.280;0.2732;0.4306;
124.300;0.2743;0.5003;
124.320;0.2743;0.4306;
124.340;0.2727;0.5249;
124.360;0.2727;0.5454;
124.380;0.2727;0.4839;
124.400;0.2814;0.4839;
124.420;0.2814;0.5044;
124.440;0.2854;0.5003;
124.460;0.2854;0.5208;
124.480;0.2854;0.5782;
124.500;0.2776;0.5085;
124.520;0.2776;0.5003;
124.540;0.2705;0.5536;
124.560;0.2705;0.4798;
124.580;0.2705;0.5044;
124.600;0.2778;0.5536;
124.620;0.2778;0.4634;
124.640;0.2756;0.4757;
124.660;0.2756;0.5577;
124.680;0.2756;0.5126;
124.700;0.2741;0.5659;
124.720;0.2741;0.5085;
124.740;0.2769;0.4798;
124.760;0.2769;0.5536;
124.780;0.2769;0.5331;
124.800;0.2758;0.5331;
124.820;0.2758;0.5454;
124.840;0.2700;0.4921;
124.860;0.2700;0.4839;
124.880;0.2700;0.5413;
124.900;0.2773;0.5372;
124.920;0.2773;0.5536;
124.940;0.2763;0.5454;
124.960;0.2763;0.4552;
124.980;0.2763;0.5331;
125.000;0.2698;0.5167;
125.020;0.2698;0.5782;
125.040;0.2840;0.4757;
125.060;0.2840;0.4675;
125.080;0.2840;0.5208;
125.100;0.2775;0.5290;
125.120;0.2775;0.5208;
125.140;0.2665;0.4839;
125.160;0.2665;0.4347;
125.180;0.2665;0.5331;
125.200;0.2798;0.5085;
125.220;0.2798;0.5249;
125.240;0.2763;0.5249;
125.260;0.2763;0.4388;
125.280;0.2763;0.5536;
125.300;0.2729;0.5454;
125.320;0.2729;0.5208;
125.340;0.2773;0.4347;
125.360;0.2773;0.4552;
125.380;0.2773;0.5249;
125.400;0.2755;0.5782;
125.420;0.2755;0.5495;
125.440;0.2792;0.4962;
125.460;0.2792;0.4552;
125.480;0.2792;0.4757;
125.500;0.2790;0.4716;
125.520;0.2790;0.5331;
125.540;0.2833;0.5167;
125.560;0.2833;0.4880;
125.580;0.2833;0.5044;
125.600;0.2764;0.5495;
125.620;0.2764;0.5126;
125.640;0.2773;0.5167;
125.660;0.2773;0.5167;
125.680;0.2773;0.4757;
125.700;0.2796;0.5495;
125.720;0.2796;0.4880;
125.740;0.2737;0.5126;
125.760;0.2737;0.5372;
125.780;0.2737;0.4716;
125.800;0.2801;0.4634;
125.820;0.2801;0.4921;
125.840;0.2811;0.4757;
125.860;0.2811;0.4880;
125.880;0.2811;0.5126;
125.900;0.2848;0.5741;
125.920;0.2848;0.5618;
125.940;0.2753;0.5126;
125.960;0.2753;0.5741;
125.980;0.2753;0.5126;
126.000;0.2830;0.5167;
126.020;0.2830;0.5331;
126.040;0.2790;0.5905;
126.060;0.2790;0.5741;
126.080;0.2790;0.5372;
126.100;0.2755;0.5413;
126.120;0.2755;0.5372;
126.140;0.2727;0.5413;
126.160;0.2727;0.5987;
126.180;0.2727;0.5208;
126.200;0.2689;0.4962;
126.220;0.2689;0.5823;
126.240;0.2700;0.5864;
126.260;0.2700;0.6274;
126.280;0.2700;0.4716;
126.300;0.2743;0.4839;
126.320;0.2743;0.5167;
126.340;0.2779;0.5044;
126.360;0.2779;0.4921;
126.380;0.2779;0.4470;
126.400;0.2703;0.4347;
126.420;0.2703;0.5167;
126.440;0.2772;0.5126;
126.460;0.2772;0.4880;
126.480;0.2772;0.5044;
126.500;0.2819;0.4839;
126.520;0.2819;0.4798;
126.540;0.2756;0.4757;
126.560;0.2756;0.5577;
126.580;0.2756;0.4798;
126.600;0.2843;0.4388;
126.620;0.2843;0.4716;
126.640;0.2766;0.5454;
126.660;0.2766;0.5536;
126.680;0.2766;0.4962;
126.700;0.2830;0.4798;
126.720;0.2830;0.5290;
126.740;0.2784;0.5167;
126.760;0.2784;0.5167;
126.780;0.2784;0.4347;
126.800;0.2746;0.5372;
126.820;0.2746;0.5290;
126.840;0.2697;0.5864;
126.860;0.2697;0.5331;
126.880;0.2697;0.5044;
126.900;0.2790;0.5290;
126.920;0.2790;0.5577;
126.940;0.2802;0.5208;
126.960;0.2802;0.4880;
126.980;0.2802;0.5249;
127.000;0.2703;0.4716;
127.020;0.2703;0.5577;
127.040;0.2738;0.5044;
127.060;0.2738;0.5372;
127.080;0.2738;0.5208;
127.100;0.2734;0.4880;
127.120;0.2734;0.4470;
127.140;0.2802;0.5331;
127.160;0.2802;0.4839;
127.180;0.2802;0.5331;
127.200;0.2772;0.5290;
127.220;0.2772;0.4634;
127.240;0.2773;0.5331;
127.260;0.2773;0.5126;
127.280;0.2773;0.4716;
127.300;0.2801;0.4593;
127.320;0.2801;0.5044;
127.340;0.2792;0.5044;
127.360;0.2792;0.4716;
127.380;0.2792;0.4798;
127.400;0.2746;0.5044;
127.420;0.2746;0.5331;
127.440;0.2796;0.4962;
127.460;0.2796;0.5126;
127.480;0.2796;0.5413;
127.500;0.2772;0.4921;
127.520;0.2772;0.5208;
127.540;0.2717;0.4470;
127.560;0.2717;0.5126;
127.580;0.2717;0.5577;
127.600;0.2808;0.5495;
127.620;0.2808;0.4675;
127.640;0.2720;0.4347;
127.660;0.2720;0.4716;
127.680;0.2720;0.5167;
127.700;0.2732;0.4839;
127.720;0.2732;0.5044;
127.740;0.2730;0.4962;
127.760;0.2730;0.5003;
127.780;0.2730;0.4880;
127.800;0.2749;0.4511;
127.820;0.2749;0.4880;
127.840;0.2755;0.5085;
127.860;0.2755;0.5290;
127.880;0.2755;0.5003;
127.900;0.2781;0.5495;
127.920;0.2781;0.5249;
127.940;0.2746;0.5454;
127.960;0.2746;0.5413;
127.980;0.2746;0.5495;
128.000;0.2723;0.4716;
128.020;0.2723;0.4757;
128.040;0.2825;0.5249;
128.060;0.2825;0.5577;
128.080;0.2825;0.5536;
128.100;0.2799;0.4716;
128.120;0.2799;0.5208;
128.140;0.2790;0.4798;
128.160;0.2790;0.5290;
128.180;0.2790;0.5208;
128.200;0.2822;0.5659;
128.220;0.2822;0.4880;
128.240;0.2741;0.5946;
128.260;0.2741;0.4921;
128.280;0.2741;0.5413;
128.300;0.2793;0.4716;
128.320;0.2793;0.5454;
128.340;0.2871;0.4716;
128.360;0.2871;0.5085;
128.380;0.2871;0.4839;
128.400;0.2822;0.4552;
128.420;0.2822;0.5290;
128.440;0.2720;0.5003;
128.460;0.2720;0.4552;
128.480;0.2720;0.5126;
128.500;0.2705;0.5618;
128.520;0.2705;0.5290;
128.540;0.2688;0.5331;
128.560;0.2688;0.4880;
128.580;0.2688;0.5003;
128.600;0.2721;0.5331;
128.620;0.2721;0.5577;
128.640;0.2793;0.5536;
128.660;0.2793;0.5003;
128.680;0.2793;0.4962;
128.700;0.2752;0.5167;
128.720;0.2752;0.5249;
128.740;0.2781;0.5372;
128.760;0.2781;0.4470;
128.780;0.2781;0.5044;
128.800;0.2857;0.5946;
128.820;0.2857;0.5372;
128.840;0.2772;0.5413;
128.860;0.2772;0.5085;
128.880;0.2772;0.5290;
128.900;0.2743;0.5167;
128.920;0.2743;0.5208;
128.940;0.2773;0.5003;
128.960;0.2773;0.4675;
128.980;0.2773;0.5044;
129.000;0.2813;0.5864;
129.020;0.2813;0.5003;
129.040;0.2676;0.5208;
129.060;0.2676;0.4716;
129.080;0.2676;0.5167;
129.100;0.2814;0.5864;
129.120;0.2814;0.5413;
129.140;0.2767;0.5044;
129.160;0.2767;0.5331;
129.180;0.2767;0.5577;
129.200;0.2766;0.4716;
129.220;0.2766;0.5946;
129.240;0.2746;0.4839;
129.260;0.2746;0.4921;
129.280;0.2746;0.5044;
129.300;0.2840;0.5454;
129.320;0.2840;0.5167;
129.340;0.2785;0.4839;
129.360;0.2785;0.5044;
129.380;0.2785;0.5003;
129.400;0.2833;0.5577;
129.420;0.2833;0.5413;
129.440;0.2814;0.5495;
129.460;0.2814;0.5003;
129.480;0.2814;0.4798;
129.500;0.2700;0.5413;
129.520;0.2700;0.5331;
129.540;0.2672;0.5413;
129.560;0.2672;0.5126;
129.580;0.2672;0.4552;
129.600;0.2711;0.5782;
129.620;0.2711;0.5208;
129.640;0.2808;0.4921;
129.660;0.2808;0.4880;
129.680;0.2808;0.4470;
129.700;0.2732;0.4552;
129.720;0.2732;0.5413;
129.740;0.2828;0.4798;
129.760;0.2828;0.4962;
129.780;0.2828;0.5003;
