MC6;
time/s;Fluo/V;P700 deltaI/I x10³;
213.400;0.3338;1.3718;
213.420;0.3338;1.3410;
213.440;0.3379;1.3278;
213.460;0.3379;1.3630;
213.480;0.3269;1.3190;
213.500;0.3269;1.2795;
213.520;0.3269;1.2795;
213.540;0.3341;1.3454;
213.560;0.3341;1.3234;
213.580;0.3329;1.3015;
213.600;0.3329;1.3190;
213.620;0.3329;1.3103;
213.640;0.3397;1.3630;
213.660;0.3397;1.2883;
213.680;0.3288;1.2795;
213.700;0.3288;1.3498;
213.720;0.3288;1.3103;
213.740;0.3323;1.3806;
213.760;0.3323;1.3630;
213.780;0.3370;1.3103;
213.800;0.3370;1.3015;
213.820;0.3370;1.3322;
213.840;0.3178;1.3059;
213.860;0.3178;1.3322;
213.880;0.3231;1.3410;
213.900;0.3231;1.2883;
213.920;0.3231;1.2883;
213.940;0.3259;1.3542;
213.960;0.3259;1.3015;
213.980;0.3268;1.2971;
214.000;0.3268;1.3410;
214.020;0.3268;1.3322;
214.040;0.3281;1.3850;
214.060;0.3281;1.3322;
214.080;0.3327;1.2707;
214.100;0.3327;1.3190;
214.120;0.3327;1.3454;
214.140;0.3268;1.3103;
214.160;0.3268;1.2707;
214.180;0.3271;1.3630;
214.200;0.3271;1.3059;
214.220;0.3271;1.3454;
214.240;0.3184;1.3630;
214.260;0.3184;1.3542;
214.280;0.3304;1.2927;
214.300;0.3304;1.3630;
214.320;0.3304;1.2971;
214.340;0.3259;1.3059;
214.360;0.3259;1.3322;
214.380;0.3361;1.3059;
214.400;0.3361;1.2575;
214.420;0.3361;1.3234;
214.440;0.3301;1.3190;
214.460;0.3301;1.2927;
214.480;0.3283;1.2663;
214.500;0.3283;1.3366;
214.520;0.3283;1.3410;
214.540;0.3312;1.3498;
214.560;0.3312;1.3103;
214.580;0.3304;1.2575;
214.600;0.3304;1.3586;
214.620;0.3304;1.3454;
214.640;0.3222;1.3190;
214.660;0.3222;1.3454;
214.680;0.3240;1.3278;
214.700;0.3240;1.2839;
214.720;0.3240;1.3234;
214.740;0.3371;1.3059;
214.760;0.3371;1.2267;
214.780;0.3318;1.3586;
214.800;0.3318;1.2575;
214.820;0.3318;1.2795;
214.840;0.3259;1.3278;
214.860;0.3259;1.2883;
214.880;0.3262;1.2355;
214.900;0.3262;1.3147;
214.920;0.3262;1.3278;
214.940;0.3220;1.2047;
214.960;0.3220;1.2663;
214.980;0.3307;1.2355;
215.000;0.3307;1.2795;
215.020;0.3307;1.2971;
215.040;0.3326;1.3234;
215.060;0.3326;1.2223;
215.080;0.3313;1.3322;
215.100;0.3313;1.3147;
215.120;0.3313;1.2707;
215.140;0.3324;1.2839;
215.160;0.3324;1.2531;
215.180;0.3315;1.2619;
215.200;0.3315;1.3015;
215.220;0.3315;1.2883;
215.240;0.3263;1.2355;
215.260;0.3263;1.3278;
215.280;0.3257;1.2355;
215.300;0.3257;1.3147;
215.320;0.3257;1.3059;
215.340;0.3312;1.2883;
215.360;0.3312;1.2971;
215.380;0.3312;1.2927;
215.400;0.3312;1.2927;
215.420;0.3312;1.2179;
215.440;0.3373;1.3454;
215.460;0.3373;1.2839;
215.480;0.3313;1.2927;
215.500;0.3313;1.3278;
215.520;0.3313;1.3454;
215.540;0.3252;1.2531;
215.560;0.3252;1.2883;
215.580;0.3304;1.2619;
215.600;0.3304;1.2663;
215.620;0.3304;1.2575;
215.640;0.3356;1.2619;
215.660;0.3356;1.2267;
215.680;0.3249;1.2311;
215.700;0.3249;1.2883;
215.720;0.3249;1.2795;
215.740;0.3385;1.3278;
215.760;0.3385;1.2135;
215.780;0.3289;1.2487;
215.800;0.3289;1.2355;
215.820;0.3289;1.2839;
215.840;0.3301;1.2839;
215.860;0.3301;1.1959;
215.880;0.3330;1.2927;
215.900;0.3330;1.2003;
215.920;0.3330;1.2355;
215.940;0.3268;1.2267;
215.960;0.3268;1.2751;
215.980;0.3275;1.2003;
216.000;0.3275;1.2707;
216.020;0.3275;1.3015;
216.040;0.3300;1.2795;
216.060;0.3300;1.3147;
216.080;0.3349;1.3190;
216.100;0.3349;1.2883;
216.120;0.3349;1.2795;
216.140;0.3376;1.2311;
216.160;0.3376;1.1959;
216.180;0.3274;1.2971;
216.200;0.3274;1.2839;
216.220;0.3274;1.2663;
216.240;0.3323;1.1959;
216.260;0.3323;1.2311;
216.280;0.3330;1.2619;
216.300;0.3330;1.3234;
216.320;0.3330;1.2399;
216.340;0.3317;1.3015;
216.360;0.3317;1.3322;
216.380;0.3425;1.3103;
216.400;0.3425;1.3454;
216.420;0.3425;1.2575;
216.440;0.3335;1.3410;
216.460;0.3335;1.2663;
216.480;0.3245;1.2839;
216.500;0.3245;1.2927;
216.520;0.3245;1.2531;
216.540;0.3390;1.2267;
216.560;0.3390;1.2707;
216.580;0.3419;1.2883;
216.600;0.3419;1.2311;
216.620;0.3419;1.2619;
216.640;0.3329;1.3059;
216.660;0.3329;1.3454;
216.680;0.3379;1.2619;
216.700;0.3379;1.2487;
216.720;0.3379;1.1915;
216.740;0.3280;1.3015;
216.760;0.3280;1.2443;
216.780;0.3338;1.1696;
216.800;0.3338;1.2443;
216.820;0.3338;1.2179;
216.840;0.3231;1.3322;
216.860;0.3231;1.2927;
216.880;0.3268;1.3498;
216.900;0.3268;1.1784;
216.920;0.3268;1.2795;
216.940;0.3243;1.2795;
216.960;0.3243;1.3103;
216.980;0.3324;1.2883;
217.000;0.3324;1.2223;
217.020;0.3324;1.2443;
217.040;0.3329;1.3762;
217.060;0.3329;1.3059;
217.080;0.3313;1.1784;
217.100;0.3313;1.2663;
217.120;0.3313;1.2223;
217.140;0.3462;1.2883;
217.160;0.3462;1.2091;
217.180;0.3353;1.2839;
217.200;0.3353;1.2531;
217.220;0.3353;1.2531;
217.240;0.3312;1.3278;
217.260;0.3312;1.2399;
217.280;0.3320;1.1652;
217.300;0.3320;1.2487;
217.320;0.3320;1.2575;
217.340;0.3312;1.2531;
217.360;0.3312;1.3234;
217.380;0.3291;1.1959;
217.400;0.3291;1.2311;
217.420;0.3291;1.2971;
217.440;0.3387;1.3366;
217.460;0.3387;1.2091;
217.480;0.3352;1.3103;
217.500;0.3352;1.2179;
217.520;0.3352;1.2443;
217.540;0.3368;1.2575;
217.560;0.3368;1.1696;
217.580;0.3295;1.2751;
217.600;0.3295;1.2531;
217.620;0.3295;1.2751;
217.640;0.3416;1.2927;
217.660;0.3416;1.2531;
217.680;0.3350;1.1784;
217.700;0.3350;1.2531;
217.720;0.3350;1.3059;
217.740;0.3346;1.3762;
217.760;0.3346;1.2751;
217.780;0.3350;1.2179;
217.800;0.3350;1.2795;
217.820;0.3350;1.2443;
217.840;0.3365;1.2839;
217.860;0.3365;1.2267;
217.880;0.3352;1.2531;
217.900;0.3352;1.1696;
217.920;0.3352;1.2971;
217.940;0.3307;1.2091;
217.960;0.3307;1.2443;
217.980;0.3390;1.2003;
218.000;0.3390;1.2795;
218.020;0.3390;1.2971;
218.040;0.3259;1.2443;
218.060;0.3259;1.2531;
218.080;0.3252;1.2927;
218.100;0.3252;1.2355;
218.120;0.3252;1.2619;
218.140;0.3208;1.2663;
218.160;0.3208;1.1652;
218.180;0.3304;1.2575;
218.200;0.3304;1.3234;
218.220;0.3304;1.3147;
218.240;0.3324;1.3322;
218.260;0.3324;1.2223;
218.280;0.3283;1.2751;
218.300;0.3283;1.3059;
218.320;0.3283;1.2663;
218.340;0.3313;1.2619;
218.360;0.3313;1.2531;
218.380;0.3324;1.2839;
218.400;0.3324;1.3147;
218.420;0.3324;1.2707;
218.440;0.3310;1.2531;
218.460;0.3310;1.3190;
218.480;0.3298;1.3015;
218.500;0.3298;1.2619;
218.520;0.3298;1.2619;
218.540;0.3307;1.2883;
218.560;0.3307;1.2795;
218.580;0.3332;1.3806;
218.600;0.3332;1.3234;
218.620;0.3332;1.2927;
218.640;0.3388;1.2003;
218.660;0.3388;1.3015;
218.680;0.3303;1.2223;
218.700;0.3303;1.2619;
218.720;0.3303;1.2003;
218.740;0.3318;1.2091;
218.760;0.3318;1.3278;
218.780;0.3336;1.3366;
218.800;0.3336;1.2663;
218.820;0.3336;1.2311;
218.840;0.3301;1.2663;
218.860;0.3301;1.2575;
218.880;0.3399;1.2971;
218.900;0.3399;1.2443;
218.920;0.3399;1.2663;
218.940;0.3298;1.2179;
218.960;0.3298;1.2883;
218.980;0.3298;1.2619;
219.000;0.3298;1.2267;
219.020;0.3298;1.2839;
219.040;0.3260;1.2003;
219.060;0.3260;1.2751;
219.080;0.3333;1.2883;
219.100;0.3333;1.3322;
219.120;0.3333;1.2311;
219.140;0.3295;1.3147;
219.160;0.3295;1.3103;
219.180;0.3404;1.2091;
219.200;0.3404;1.1696;
219.220;0.3404;1.2047;
219.240;0.3284;1.2751;
219.260;0.3284;1.2707;
219.280;0.3385;1.2971;
219.300;0.3385;1.1959;
219.320;0.3385;1.2575;
219.340;0.3266;1.3059;
219.360;0.3266;1.3234;
219.380;0.3289;1.2575;
219.400;0.3289;1.1915;
219.420;0.3289;1.2223;
219.440;0.3326;1.2707;
219.460;0.3326;1.3059;
219.480;0.3379;1.2267;
219.500;0.3379;1.2355;
219.520;0.3379;1.1784;
219.540;0.3255;1.2795;
219.560;0.3255;1.2443;
219.580;0.3390;1.2971;
219.600;0.3390;1.1740;
219.620;0.3390;1.2135;
219.640;0.3396;1.2575;
219.660;0.3396;1.2619;
219.680;0.3352;1.1784;
219.700;0.3352;1.2399;
219.720;0.3352;1.3015;
219.740;0.3373;1.3234;
219.760;0.3373;1.3015;
219.780;0.3335;1.1300;
219.800;0.3335;1.2311;
219.820;0.3335;1.2575;
219.840;0.3333;1.2927;
219.860;0.3333;1.2003;
219.880;0.3288;1.2443;
219.900;0.3288;1.2487;
219.920;0.3288;1.2971;
219.940;0.3320;1.2355;
219.960;0.3320;1.2223;
219.980;0.3281;1.2663;
220.000;0.3281;1.1696;
220.020;0.3281;1.2531;
220.040;0.3332;1.2179;
220.060;0.3332;1.2707;
220.080;0.3300;1.2179;
220.100;0.3300;1.2927;
220.120;0.3300;1.3454;
220.140;0.3361;1.2135;
220.160;0.3361;1.2971;
220.180;0.3373;1.2267;
220.200;0.3373;1.2927;
220.220;0.3373;1.2663;
220.240;0.3400;1.3015;
220.260;0.3400;1.2179;
220.280;0.3489;1.2399;
220.300;0.3489;1.2487;
220.320;0.3489;1.2883;
220.340;0.3385;1.2399;
220.360;0.3385;1.2135;
220.380;0.3410;1.2003;
220.400;0.3410;1.2971;
220.420;0.3410;1.3234;
220.440;0.3356;1.2267;
220.460;0.3356;1.2927;
220.480;0.3289;1.2663;
220.500;0.3289;1.2971;
220.520;0.3289;1.2531;
220.540;0.3364;1.2883;
220.560;0.3364;1.2311;
220.580;0.3327;1.2795;
220.600;0.3327;1.2575;
220.620;0.3327;1.3366;
220.640;0.3338;1.2751;
220.660;0.3338;1.2179;
220.680;0.3310;1.2311;
220.700;0.3310;1.3059;
220.720;0.3310;1.3059;
220.740;0.3342;1.1432;
220.760;0.3342;1.2971;
220.780;0.3367;1.2223;
220.800;0.3367;1.2795;
220.820;0.3367;1.2267;
220.840;0.3378;1.2619;
220.860;0.3378;1.2575;
220.880;0.3405;1.3147;
220.900;0.3405;1.2399;
220.920;0.3405;1.2619;
220.940;0.3321;1.3103;
220.960;0.3321;1.2311;
220.980;0.3396;1.2971;
221.000;0.3396;1.2575;
221.020;0.3396;1.2619;
221.040;0.3326;1.2443;
221.060;0.3326;1.3190;
221.080;0.3353;1.2619;
221.100;0.3353;1.2575;
221.120;0.3353;1.1212;
221.140;0.3413;1.2751;
221.160;0.3413;1.3059;
221.180;0.3379;1.2575;
221.200;0.3379;1.2971;
221.220;0.3379;1.2355;
221.240;0.3306;1.2487;
221.260;0.3306;1.3059;
221.280;0.3373;1.2619;
221.300;0.3373;1.2707;
221.320;0.3373;1.2663;
221.340;0.3332;1.2839;
221.360;0.3332;1.2091;
221.380;0.3378;1.2179;
221.400;0.3378;1.2531;
221.420;0.3378;1.2883;
221.440;0.3329;1.2487;
221.460;0.3329;1.2883;
221.480;0.3304;1.2487;
221.500;0.3304;1.2487;
221.520;0.3304;1.1784;
221.540;0.3367;1.2223;
221.560;0.3367;1.2399;
221.580;0.3353;1.3059;
221.600;0.3353;1.2311;
221.620;0.3353;1.3059;
221.640;0.3417;1.2267;
221.660;0.3417;1.2003;
221.680;0.3280;1.2531;
221.700;0.3280;1.2135;
221.720;0.3280;1.2311;
221.740;0.3259;1.2619;
221.760;0.3259;1.2575;
221.780;0.3329;1.2487;
221.800;0.3329;1.2751;
221.820;0.3329;1.2575;
221.840;0.3335;1.2751;
221.860;0.3335;1.1915;
221.880;0.3336;1.1608;
221.900;0.3336;1.2355;
221.920;0.3336;1.2091;
221.940;0.3378;1.2223;
221.960;0.3378;1.2135;
221.980;0.3315;1.2443;
222.000;0.3315;1.1959;
222.020;0.3315;1.2223;
222.040;0.3329;1.2003;
222.060;0.3329;1.1740;
222.080;0.3375;1.2707;
222.100;0.3375;1.2223;
222.120;0.3375;1.3015;
222.140;0.3312;1.2751;
222.160;0.3312;1.1959;
222.180;0.3286;1.1915;
222.200;0.3286;1.2223;
222.220;0.3286;1.3015;
222.240;0.3275;1.2575;
222.260;0.3275;1.1652;
222.280;0.3353;1.2751;
222.300;0.3353;1.2179;
222.320;0.3353;1.2311;
222.340;0.3335;1.2619;
222.360;0.3335;1.1915;
222.380;0.3318;1.1827;
222.400;0.3318;1.2399;
222.420;0.3318;1.2751;
222.440;0.3335;1.1740;
222.460;0.3335;1.2575;
222.480;0.3388;1.1871;
222.500;0.3388;1.1959;
222.520;0.3388;1.2619;
222.540;0.3248;1.2135;
222.560;0.3248;1.2707;
222.580;0.3259;1.2047;
222.600;0.3259;1.3278;
222.620;0.3259;1.3498;
222.640;0.3321;1.2839;
222.660;0.3321;1.2399;
222.680;0.3373;1.2179;
222.700;0.3373;1.1827;
222.720;0.3373;1.2399;
222.740;0.3317;1.2179;
222.760;0.3317;1.2487;
222.780;0.3300;1.3190;
222.800;0.3300;1.2399;
222.820;0.3300;1.2619;
222.840;0.3429;1.2487;
222.860;0.3429;1.3278;
222.880;0.3321;1.1827;
222.900;0.3321;1.2619;
222.920;0.3321;1.2531;
222.940;0.3381;1.2795;
222.960;0.3381;1.2443;
222.980;0.3257;1.2223;
223.000;0.3257;1.2399;
223.020;0.3257;1.1959;
223.040;0.3333;1.2575;
223.060;0.3333;1.2883;
223.080;0.3420;1.2839;
223.100;0.3420;1.2619;
223.120;0.3420;1.3059;
223.140;0.3384;1.3059;
223.160;0.3384;1.2619;
223.180;0.3362;1.1608;
223.200;0.3362;1.2355;
223.220;0.3362;1.2839;
223.240;0.3382;1.2003;
223.260;0.3382;1.2355;
223.280;0.3394;1.2311;
223.300;0.3394;1.2575;
223.320;0.3394;1.2487;
223.340;0.3368;1.1959;
223.360;0.3368;1.1740;
223.380;0.3428;1.2487;
223.400;0.3428;1.1300;
223.420;0.3428;1.1915;
223.440;0.3289;1.2443;
223.460;0.3289;1.3103;
223.480;0.3378;1.1740;
223.500;0.3378;1.2223;
223.520;0.3378;1.1696;
223.540;0.3304;1.2223;
223.560;0.3304;1.1652;
223.580;0.3388;1.1959;
223.600;0.3388;1.2531;
223.620;0.3388;1.1784;
223.640;0.3393;1.2047;
223.660;0.3393;1.1784;
223.680;0.3378;1.2047;
223.700;0.3378;1.1915;
223.720;0.3378;1.1784;
223.740;0.3399;1.2047;
223.760;0.3399;1.1124;
223.780;0.3352;1.2751;
223.800;0.3352;1.2795;
223.820;0.3352;1.2927;
223.840;0.3358;1.2047;
223.860;0.3358;1.2179;
223.880;0.3376;1.2047;
223.900;0.3376;1.2311;
223.920;0.3376;1.2267;
223.940;0.3286;1.2179;
223.960;0.3286;1.2311;
223.980;0.3309;1.2267;
224.000;0.3309;1.2003;
224.020;0.3309;1.2575;
224.040;0.3297;1.2135;
224.060;0.3297;1.2003;
224.080;0.3350;1.2047;
224.100;0.3350;1.2179;
224.120;0.3350;1.2663;
224.140;0.3402;1.2355;
224.160;0.3402;1.2399;
224.180;0.3323;1.3147;
224.200;0.3323;1.2267;
224.220;0.3323;1.2355;
224.240;0.3356;1.1827;
224.260;0.3356;1.2091;
224.280;0.3310;1.1959;
224.300;0.3310;1.2531;
224.320;0.3310;1.1915;
224.340;0.3336;1.1959;
224.360;0.3336;1.2091;
224.380;0.3317;1.2003;
224.400;0.3317;1.2399;
224.420;0.3317;1.2487;
224.440;0.3367;1.2091;
224.460;0.3367;1.2311;
224.480;0.3367;1.2443;
224.500;0.3367;1.2135;
224.520;0.3367;1.1915;
224.540;0.3364;1.1871;
224.560;0.3364;1.2487;
224.580;0.3298;1.2443;
224.600;0.3298;1.2487;
224.620;0.3298;1.2135;
224.640;0.3307;1.2751;
224.660;0.3307;1.3059;
224.680;0.3471;1.2487;
224.700;0.3471;1.2091;
224.720;0.3471;1.2751;
224.740;0.3312;1.1564;
224.760;0.3312;1.2091;
224.780;0.3358;1.3190;
224.800;0.3358;1.2355;
224.820;0.3358;1.2707;
224.840;0.3408;1.1827;
224.860;0.3408;1.2575;
224.880;0.3414;1.2223;
224.900;0.3414;1.1959;
224.920;0.3414;1.2135;
224.940;0.3382;1.2135;
224.960;0.3382;1.1652;
224.980;0.3408;1.2223;
225.000;0.3408;1.1871;
225.020;0.3408;1.2575;
225.040;0.3352;1.2707;
225.060;0.3352;1.2399;
225.080;0.3306;1.1959;
225.100;0.3306;1.1432;
225.120;0.3306;1.2267;
225.140;0.3381;1.1740;
225.160;0.3381;1.2487;
225.180;0.3352;1.1388;
225.200;0.3352;1.2179;
225.220;0.3352;1.1959;
225.240;0.3451;1.2003;
225.260;0.3451;1.1915;
225.280;0.3329;1.2091;
225.300;0.3329;1.2487;
225.320;0.3329;1.2795;
225.340;0.3365;1.2619;
225.360;0.3365;1.1959;
225.380;0.3384;1.2179;
225.400;0.3384;1.2267;
225.420;0.3384;1.2179;
225.440;0.3411;1.2971;
225.460;0.3411;1.2355;
225.480;0.3353;1.1959;
225.500;0.3353;1.2047;
225.520;0.3353;1.1212;
225.540;0.3402;1.2399;
225.560;0.3402;1.1696;
225.580;0.3364;1.1740;
225.600;0.3364;1.1740;
225.620;0.3364;1.2487;
225.640;0.3422;1.2399;
225.660;0.3422;1.2091;
225.680;0.3364;1.1520;
225.700;0.3364;1.1784;
225.720;0.3364;1.2311;
225.740;0.3376;1.2355;
225.760;0.3376;1.2311;
225.780;0.3460;1.2267;
225.800;0.3460;1.2399;
225.820;0.3460;1.2399;
225.840;0.3431;1.1915;
225.860;0.3431;1.2399;
225.880;0.3338;1.2135;
225.900;0.3338;1.1608;
225.920;0.3338;1.2267;
225.940;0.3375;1.2135;
225.960;0.3375;1.1564;
225.980;0.3428;1.1256;
226.000;0.3428;1.2531;
226.020;0.3428;1.2487;
226.040;0.3378;1.1520;
226.060;0.3378;1.1827;
226.080;0.3393;1.2267;
226.100;0.3393;1.1388;
226.120;0.3393;1.2487;
226.140;0.3404;1.1740;
226.160;0.3404;1.2399;
226.180;0.3422;1.2003;
226.200;0.3422;1.1959;
226.220;0.3422;1.1827;
226.240;0.3358;1.2399;
226.260;0.3358;1.2223;
226.280;0.3400;1.2355;
226.300;0.3400;1.2751;
226.320;0.3400;1.1915;
226.340;0.3391;1.1915;
226.360;0.3391;1.2047;
226.380;0.3358;1.1959;
226.400;0.3358;1.2971;
226.420;0.3358;1.2795;
226.440;0.3419;1.1784;
226.460;0.3419;1.2311;
226.480;0.3425;1.2223;
226.500;0.3425;1.2223;
226.520;0.3425;1.1959;
226.540;0.3492;1.2003;
226.560;0.3492;1.2267;
226.580;0.3458;1.2267;
226.600;0.3458;1.0992;
226.620;0.3458;1.2047;
226.640;0.3317;1.0948;
226.660;0.3317;1.2311;
226.680;0.3349;1.2311;
226.700;0.3349;1.2003;
226.720;0.3349;1.2223;
226.740;0.3291;1.1696;
226.760;0.3291;1.2135;
226.780;0.3400;1.2091;
226.800;0.3400;1.1300;
226.820;0.3400;1.2399;
226.840;0.3460;1.2355;
226.860;0.3460;1.2047;
226.880;0.3416;1.1871;
226.900;0.3416;1.1476;
226.920;0.3416;1.2487;
226.940;0.3388;1.2223;
226.960;0.3388;1.2663;
226.980;0.3295;1.2179;
227.000;0.3295;1.2575;
227.020;0.3295;1.2091;
227.040;0.3387;1.2179;
227.060;0.3387;1.2091;
227.080;0.3362;1.2091;
227.100;0.3362;1.2487;
227.120;0.3362;1.2619;
227.140;0.3436;1.3015;
227.160;0.3436;1.1871;
227.180;0.3378;1.1432;
227.200;0.3378;1.0948;
227.220;0.3378;1.2839;
227.240;0.3462;1.2619;
227.260;0.3462;1.2091;
227.280;0.3465;1.1784;
227.300;0.3465;1.1256;
227.320;0.3465;1.2531;
227.340;0.3455;1.2223;
227.360;0.3455;1.2487;
227.380;0.3313;1.1959;
227.400;0.3313;1.2091;
227.420;0.3313;1.2047;
227.440;0.3416;1.2355;
227.460;0.3416;1.2311;
227.480;0.3355;1.1168;
227.500;0.3355;1.0860;
227.520;0.3355;1.1652;
227.540;0.3367;1.1915;
227.560;0.3367;1.1124;
227.580;0.3364;1.1124;
227.600;0.3364;1.1652;
227.620;0.3364;1.2355;
227.640;0.3347;1.2267;
227.660;0.3347;1.1476;
227.680;0.3349;1.1388;
227.700;0.3349;1.1959;
227.720;0.3349;1.2003;
227.740;0.3329;1.1696;
227.760;0.3329;1.1432;
227.780;0.3353;1.1652;
227.800;0.3353;1.1696;
227.820;0.3353;1.1740;
227.840;0.3423;1.2223;
227.860;0.3423;1.1652;
227.880;0.3425;1.2267;
227.900;0.3425;1.1432;
227.920;0.3425;1.1740;
227.940;0.3379;1.1959;
227.960;0.3379;1.1256;
227.980;0.3364;1.1476;
228.000;0.3364;1.1871;
228.020;0.3364;1.1476;
228.040;0.3394;1.1696;
228.060;0.3394;1.2267;
228.080;0.3391;1.1256;
228.100;0.3391;1.1652;
228.120;0.3391;1.1740;
228.140;0.3358;1.1080;
228.160;0.3358;1.1608;
228.180;0.3347;1.2047;
228.200;0.3347;1.2267;
228.220;0.3347;1.1915;
228.240;0.3373;1.1432;
228.260;0.3373;1.0860;
228.280;0.3388;1.1124;
228.300;0.3388;1.1959;
228.320;0.3388;1.1740;
228.340;0.3378;1.1740;
228.360;0.3378;1.1388;
228.380;0.3353;1.1696;
228.400;0.3353;1.2003;
228.420;0.3353;1.1740;
228.440;0.3358;1.1476;
228.460;0.3358;1.1871;
228.480;0.3451;1.2091;
228.500;0.3451;1.2091;
228.520;0.3451;1.1696;
228.540;0.3382;1.1871;
228.560;0.3382;1.1388;
228.580;0.3356;1.2135;
228.600;0.3356;1.1784;
228.620;0.3356;1.1476;
228.640;0.3362;1.0640;
228.660;0.3362;1.2091;
228.680;0.3368;1.1168;
228.700;0.3368;1.1915;
228.720;0.3368;1.2003;
228.740;0.3425;1.1608;
228.760;0.3425;1.1740;
228.780;0.3326;1.1476;
228.800;0.3326;1.1959;
228.820;0.3326;1.1696;
228.840;0.3391;1.1564;
228.860;0.3391;1.1388;
228.880;0.3425;1.1740;
228.900;0.3425;1.1212;
228.920;0.3425;1.1652;
228.940;0.3393;1.1784;
228.960;0.3393;1.1827;
228.980;0.3405;1.1432;
229.000;0.3405;1.1080;
229.020;0.3405;1.1608;
229.040;0.3379;1.1740;
229.060;0.3379;1.2091;
229.080;0.3413;1.2047;
229.100;0.3413;1.0289;
229.120;0.3413;1.1212;
229.140;0.3408;1.1871;
229.160;0.3408;1.1168;
229.180;0.3465;1.1080;
229.200;0.3465;1.1124;
229.220;0.3465;1.0772;
229.240;0.3448;1.1564;
229.260;0.3448;1.2135;
229.280;0.3342;1.1871;
229.300;0.3342;1.0992;
229.320;0.3342;1.1827;
229.340;0.3454;1.1740;
229.360;0.3454;1.2003;
229.380;0.3338;1.1212;
229.400;0.3338;1.1740;
229.420;0.3338;1.1388;
229.440;0.3349;1.1827;
229.460;0.3349;1.1827;
229.480;0.3355;1.1344;
229.500;0.3355;1.1344;
229.520;0.3355;1.1388;
229.540;0.3417;1.2399;
229.560;0.3417;1.2223;
229.580;0.3365;1.1564;
229.600;0.3365;1.1476;
229.620;0.3365;1.2179;
229.640;0.3515;1.2091;
229.660;0.3515;1.0772;
229.680;0.3375;1.1432;
229.700;0.3375;1.1520;
229.720;0.3375;1.1696;
229.740;0.3318;1.1652;
229.760;0.3318;1.1564;
229.780;0.3323;1.0684;
229.800;0.3323;1.2179;
229.820;0.3323;1.1652;
229.840;0.3367;1.1696;
229.860;0.3367;1.1476;
229.880;0.3384;1.2003;
229.900;0.3384;1.0816;
229.920;0.3384;1.2179;
229.940;0.3457;1.1388;
229.960;0.3457;1.0992;
229.980;0.3413;1.1564;
230.000;0.3413;1.1784;
230.020;0.3413;1.2003;
230.040;0.3404;1.1256;
230.060;0.3404;1.0860;
230.080;0.3439;1.1212;
230.100;0.3439;1.2047;
230.120;0.3439;1.1036;
230.140;0.3428;1.2135;
230.160;0.3428;1.1652;
230.180;0.3404;1.1432;
230.200;0.3404;1.1871;
230.220;0.3404;1.2399;
230.240;0.3443;1.1784;
230.260;0.3443;1.1520;
230.280;0.3413;1.1432;
230.300;0.3413;1.1388;
230.320;0.3413;1.1256;
230.340;0.3388;1.1036;
230.360;0.3388;1.1344;
230.380;0.3439;1.1432;
230.400;0.3439;1.1871;
230.420;0.3439;1.1871;
230.440;0.3443;1.1256;
230.460;0.3443;1.1212;
230.480;0.3454;1.1080;
230.500;0.3454;1.1696;
230.520;0.3454;1.1388;
230.540;0.3413;1.0728;
230.560;0.3413;1.1256;
230.580;0.3489;1.1696;
230.600;0.3489;1.1740;
230.620;0.3489;1.1388;
230.640;0.3407;1.0772;
230.660;0.3407;1.1344;
230.680;0.3436;1.1696;
230.700;0.3436;1.0464;
230.720;0.3436;1.1652;
230.740;0.3379;1.1124;
230.760;0.3379;1.0992;
230.780;0.3408;1.2135;
230.800;0.3408;1.1915;
230.820;0.3408;1.1827;
230.840;0.3405;1.1036;
230.860;0.3405;1.2091;
230.880;0.3500;1.2091;
230.900;0.3500;1.1740;
230.920;0.3500;1.1432;
230.940;0.3497;1.1168;
230.960;0.3497;1.1915;
230.980;0.3436;1.2267;
231.000;0.3436;1.1344;
231.020;0.3436;1.1652;
231.040;0.3347;1.1212;
231.060;0.3347;1.1696;
231.080;0.3373;1.1608;
231.100;0.3373;1.1300;
231.120;0.3373;1.0904;
231.140;0.3365;1.1696;
231.160;0.3365;1.2003;
231.180;0.3458;1.0948;
231.200;0.3458;1.0948;
231.220;0.3458;1.1080;
231.240;0.3431;1.1256;
231.260;0.3431;1.1784;
231.280;0.3439;1.1256;
231.300;0.3439;1.1168;
231.320;0.3439;1.1388;
231.340;0.3381;1.2091;
231.360;0.3381;1.2531;
231.380;0.3457;1.1476;
231.400;0.3457;1.1124;
231.420;0.3457;1.1300;
231.440;0.3445;1.2399;
231.460;0.3445;1.2135;
231.480;0.3410;1.1915;
231.500;0.3410;1.1344;
231.520;0.3410;1.0596;
231.540;0.3530;1.2399;
231.560;0.3530;1.1300;
231.580;0.3385;1.1388;
231.600;0.3385;1.1300;
231.620;0.3385;1.1608;
231.640;0.3455;1.2135;
231.660;0.3455;1.1080;
231.680;0.3385;1.1036;
231.700;0.3385;1.1168;
231.720;0.3385;1.2399;
231.740;0.3449;1.1959;
231.760;0.3449;1.1871;
231.780;0.3385;1.1300;
231.800;0.3385;1.1212;
231.820;0.3385;1.1652;
231.840;0.3408;1.1388;
231.860;0.3408;1.1476;
231.880;0.3396;1.1300;
231.900;0.3396;1.1871;
231.920;0.3396;1.2179;
231.940;0.3480;1.2091;
231.960;0.3480;1.1300;
231.980;0.3385;1.1300;
232.000;0.3385;1.1871;
